farm_id,timestamp,region,generation_mw
SOL-0005,2026-08-09 19:12:44.169646,Faisalabad,0.0
SOL-0005,2026-08-10 09:12:44.169646,Faisalabad,5.04
SOL-0005,2026-08-06 02:12:44.169646,Faisalabad,0.0
SOL-0005,2026-08-02 07:12:44.169646,Faisalabad,1.73
SOL-0005,2026-08-03 08:12:44.169646,Faisalabad,2.83
SOL-0005,2026-08-09 03:12:44.169646,Faisalabad,0.0
SOL-0005,2026-08-09 06:12:44.169646,Faisalabad,0.0
SOL-0005,2026-08-02 21:12:44.169646,Faisalabad,0.0
SOL-0005,2026-08-02 14:12:44.169646,Faisalabad,6.76
SOL-0005,2026-08-05 20:12:44.169646,Faisalabad,0.0
SOL-0005,2026-08-06 17:12:44.169646,Faisalabad,1.86
SOL-0005,2026-08-07 01:12:44.169646,Faisalabad,0.0
SOL-0005,2026-08-08 18:12:44.169646,Faisalabad,0.0
SOL-0005,2026-08-03 14:12:44.169646,Faisalabad,6.07
SOL-0005,2026-08-07 19:12:44.169646,Faisalabad,0.0
SOL-0005,2026-08-04 14:12:44.169646,Faisalabad,5.68
SOL-0006,2026-08-04 13:12:44.169646,Peshawar,6.48
SOL-0006,2026-08-03 19:12:44.169646,Peshawar,0.0
SOL-0006,2026-08-03 13:12:44.169646,Peshawar,6.54
SOL-0006,2026-08-06 09:12:44.169646,Peshawar,3.42
SOL-0006,2026-08-09 19:12:44.169646,Peshawar,0.0
SOL-0006,2026-08-10 09:12:44.169646,Peshawar,5.09
SOL-0006,2026-08-06 02:12:44.169646,Peshawar,0.0
SOL-0006,2026-08-02 07:12:44.169646,Peshawar,1.25
SOL-0006,2026-08-03 08:12:44.169646,Peshawar,2.85
SOL-0006,2026-08-09 03:12:44.169646,Peshawar,0.0
SOL-0006,2026-08-09 06:12:44.169646,Peshawar,0.0
SOL-0006,2026-08-02 21:12:44.169646,Peshawar,0.0
SOL-0006,2026-08-02 14:12:44.169646,Peshawar,5.98
SOL-0006,2026-08-05 20:12:44.169646,Peshawar,0.0
SOL-0006,2026-08-06 17:12:44.169646,Peshawar,1.7
SOL-0006,2026-08-07 01:12:44.169646,Peshawar,0.0
SOL-0006,2026-08-08 18:12:44.169646,Peshawar,0.0
SOL-0006,2026-08-03 14:12:44.169646,Peshawar,6.33
SOL-0006,2026-08-07 19:12:44.169646,Peshawar,0.0
SOL-0006,2026-08-04 14:12:44.169646,Peshawar,5.22
SOL-0007,2026-08-04 13:12:44.169646,Peshawar,14.49
SOL-0007,2026-08-03 19:12:44.169646,Peshawar,0.0
SOL-0007,2026-08-03 13:12:44.169646,Peshawar,12.18
SOL-0007,2026-08-06 09:12:44.169646,Peshawar,7.74
SOL-0007,2026-08-09 19:12:44.169646,Peshawar,0.0
SOL-0007,2026-08-10 09:12:44.169646,Peshawar,9.46
SOL-0007,2026-08-06 02:12:44.169646,Peshawar,0.0
SOL-0007,2026-08-02 07:12:44.169646,Peshawar,3.02
SOL-0007,2026-08-03 08:12:44.169646,Peshawar,6.11
SOL-0007,2026-08-09 03:12:44.169646,Peshawar,0.0
SOL-0007,2026-08-09 06:12:44.169646,Peshawar,0.0
SOL-0007,2026-08-02 21:12:44.169646,Peshawar,0.0
SOL-0007,2026-08-02 14:12:44.169646,Peshawar,11.43
SOL-0007,2026-08-05 20:12:44.169646,Peshawar,0.0
SOL-0007,2026-08-06 17:12:44.169646,Peshawar,3.42
SOL-0007,2026-08-07 01:12:44.169646,Peshawar,0.0
SOL-0007,2026-08-08 18:12:44.169646,Peshawar,0.0
SOL-0007,2026-08-03 14:12:44.169646,Peshawar,12.9
SOL-0007,2026-08-07 19:12:44.169646,Peshawar,0.0
SOL-0007,2026-08-04 14:12:44.169646,Peshawar,11.76
SOL-0008,2026-08-04 13:12:44.169646,Lahore,5.9
SOL-0008,2026-08-03 19:12:44.169646,Lahore,0.0
SOL-0008,2026-08-03 13:12:44.169646,Lahore,6.0
SOL-0008,2026-08-06 09:12:44.169646,Lahore,3.8
SOL-0008,2026-08-09 19:12:44.169646,Lahore,0.0
SOL-0008,2026-08-10 09:12:44.169646,Lahore,4.4
SOL-0008,2026-08-06 02:12:44.169646,Lahore,0.0
SOL-0008,2026-08-02 07:12:44.169646,Lahore,1.58
SOL-0008,2026-08-03 08:12:44.169646,Lahore,3.66
SOL-0008,2026-08-09 03:12:44.169646,Lahore,0.0
SOL-0008,2026-08-09 06:12:44.169646,Lahore,0.0
SOL-0008,2026-08-02 21:12:44.169646,Lahore,0.0
SOL-0008,2026-08-02 14:12:44.169646,Lahore,4.64
SOL-0008,2026-08-05 20:12:44.169646,Lahore,0.0
SOL-0008,2026-08-06 17:12:44.169646,Lahore,1.67
SOL-0008,2026-08-07 01:12:44.169646,Lahore,0.0
SOL-0008,2026-08-08 18:12:44.169646,Lahore,0.0
SOL-0008,2026-08-03 14:12:44.169646,Lahore,4.28
SOL-0008,2026-08-07 19:12:44.169646,Lahore,0.0
SOL-0008,2026-08-04 14:12:44.169646,Lahore,4.92
SOL-0009,2026-08-04 13:12:44.169646,Karachi,17.99
SOL-0009,2026-08-03 19:12:44.169646,Karachi,0.0
SOL-0009,2026-08-03 13:12:44.169646,Karachi,12.48
SOL-0009,2026-08-06 09:12:44.169646,Karachi,12.88
SOL-0009,2026-08-09 19:12:44.169646,Karachi,0.0
SOL-0009,2026-08-10 09:12:44.169646,Karachi,12.92
SOL-0009,2026-08-06 02:12:44.169646,Karachi,0.0
SOL-0009,2026-08-02 07:12:44.169646,Karachi,3.99
SOL-0009,2026-08-03 08:12:44.169646,Karachi,9.14
SOL-0009,2026-08-09 03:12:44.169646,Karachi,0.0
SOL-0009,2026-08-09 06:12:44.169646,Karachi,0.0
SOL-0009,2026-08-02 21:12:44.169646,Karachi,0.0
SOL-0009,2026-08-02 14:12:44.169646,Karachi,11.89
SOL-0009,2026-08-05 20:12:44.169646,Karachi,0.0
SOL-0009,2026-08-06 17:12:44.169646,Karachi,3.29
SOL-0009,2026-08-07 01:12:44.169646,Karachi,0.0
SOL-0009,2026-08-08 18:12:44.169646,Karachi,0.0
SOL-0009,2026-08-03 14:12:44.169646,Karachi,14.12
SOL-0009,2026-08-07 19:12:44.169646,Karachi,0.0
SOL-0009,2026-08-04 14:12:44.169646,Karachi,11.25
SOL-0010,2026-08-04 13:12:44.169646,Islamabad,12.43
SOL-0010,2026-08-03 19:12:44.169646,Islamabad,0.0
SOL-0010,2026-08-03 13:12:44.169646,Islamabad,11.7
SOL-0010,2026-08-06 09:12:44.169646,Islamabad,8.26
SOL-0010,2026-08-09 19:12:44.169646,Islamabad,0.0
SOL-0010,2026-08-10 09:12:44.169646,Islamabad,10.62
SOL-0010,2026-08-06 02:12:44.169646,Islamabad,0.0
SOL-0010,2026-08-02 07:12:44.169646,Islamabad,3.2
SOL-0010,2026-08-03 08:12:44.169646,Islamabad,7.3
SOL-0010,2026-08-09 03:12:44.169646,Islamabad,0.0
SOL-0010,2026-08-09 06:12:44.169646,Islamabad,0.0
SOL-0010,2026-08-02 21:12:44.169646,Islamabad,0.0
SOL-0010,2026-08-02 14:12:44.169646,Islamabad,11.97
SOL-0010,2026-08-05 20:12:44.169646,Islamabad,0.0
SOL-0010,2026-08-06 17:12:44.169646,Islamabad,2.7
SOL-0010,2026-08-07 01:12:44.169646,Islamabad,0.0
SOL-0010,2026-08-08 18:12:44.169646,Islamabad,0.0
SOL-0010,2026-08-03 14:12:44.169646,Islamabad,10.24
SOL-0010,2026-08-07 19:12:44.169646,Islamabad,0.0
SOL-0010,2026-08-04 14:12:44.169646,Islamabad,8.91
SOL-0011,2026-08-04 13:12:44.169646,Karachi,7.57
SOL-0011,2026-08-03 19:12:44.169646,Karachi,0.0
SOL-0011,2026-08-03 13:12:44.169646,Karachi,6.95
SOL-0011,2026-08-06 09:12:44.169646,Karachi,4.91
SOL-0011,2026-08-09 19:12:44.169646,Karachi,0.0
SOL-0011,2026-08-10 09:12:44.169646,Karachi,6.52
SOL-0011,2026-08-06 02:12:44.169646,Karachi,0.0
SOL-0011,2026-08-02 07:12:44.169646,Karachi,2.26
SOL-0011,2026-08-03 08:12:44.169646,Karachi,3.96
SOL-0011,2026-08-09 03:12:44.169646,Karachi,0.0
SOL-0011,2026-08-09 06:12:44.169646,Karachi,0.0
SOL-0011,2026-08-02 21:12:44.169646,Karachi,0.0
SOL-0011,2026-08-02 14:12:44.169646,Karachi,6.65
SOL-0011,2026-08-05 20:12:44.169646,Karachi,0.0
SOL-0011,2026-08-06 17:12:44.169646,Karachi,1.73
SOL-0011,2026-08-07 01:12:44.169646,Karachi,0.0
SOL-0011,2026-08-08 18:12:44.169646,Karachi,0.0
SOL-0011,2026-08-03 14:12:44.169646,Karachi,6.79
SOL-0011,2026-08-07 19:12:44.169646,Karachi,0.0
SOL-0011,2026-08-04 14:12:44.169646,Karachi,6.3
SOL-0012,2026-08-04 13:12:44.169646,Lahore,11.24
SOL-0012,2026-08-03 19:12:44.169646,Lahore,0.0
SOL-0012,2026-08-03 13:12:44.169646,Lahore,9.16
SOL-0012,2026-08-06 09:12:44.169646,Lahore,10.39
SOL-0012,2026-08-09 19:12:44.169646,Lahore,0.0
SOL-0012,2026-08-10 09:12:44.169646,Lahore,8.88
SOL-0012,2026-08-06 02:12:44.169646,Lahore,0.0
SOL-0012,2026-08-02 07:12:44.169646,Lahore,4.08
SOL-0012,2026-08-03 08:12:44.169646,Lahore,7.93
SOL-0012,2026-08-09 03:12:44.169646,Lahore,0.0
SOL-0012,2026-08-09 06:12:44.169646,Lahore,0.0
SOL-0012,2026-08-02 21:12:44.169646,Lahore,0.0
SOL-0012,2026-08-02 14:12:44.169646,Lahore,10.68
SOL-0012,2026-08-05 20:12:44.169646,Lahore,0.0
SOL-0012,2026-08-06 17:12:44.169646,Lahore,3.07
SOL-0012,2026-08-07 01:12:44.169646,Lahore,0.0
SOL-0012,2026-08-08 18:12:44.169646,Lahore,0.0
SOL-0012,2026-08-03 14:12:44.169646,Lahore,9.12
SOL-0012,2026-08-07 19:12:44.169646,Lahore,0.0
SOL-0012,2026-08-04 14:12:44.169646,Lahore,8.42
SOL-0013,2026-08-04 13:12:44.169646,Peshawar,14.96
SOL-0013,2026-08-03 19:12:44.169646,Peshawar,0.0
SOL-0013,2026-08-03 13:12:44.169646,Peshawar,11.37
SOL-0013,2026-08-06 09:12:44.169646,Peshawar,7.18
SOL-0013,2026-08-09 19:12:44.169646,Peshawar,0.0
SOL-0013,2026-08-10 09:12:44.169646,Peshawar,8.9
SOL-0013,2026-08-06 02:12:44.169646,Peshawar,0.0
SOL-0013,2026-08-02 07:12:44.169646,Peshawar,2.7
SOL-0013,2026-08-03 08:12:44.169646,Peshawar,5.75
SOL-0013,2026-08-09 03:12:44.169646,Peshawar,0.0
SOL-0013,2026-08-09 06:12:44.169646,Peshawar,0.0
SOL-0013,2026-08-02 21:12:44.169646,Peshawar,0.0
SOL-0013,2026-08-02 14:12:44.169646,Peshawar,11.52
SOL-0013,2026-08-05 20:12:44.169646,Peshawar,0.0
SOL-0013,2026-08-06 17:12:44.169646,Peshawar,3.65
SOL-0013,2026-08-07 01:12:44.169646,Peshawar,0.0
SOL-0013,2026-08-08 18:12:44.169646,Peshawar,0.0
SOL-0013,2026-08-03 14:12:44.169646,Peshawar,11.22
SOL-0013,2026-08-07 19:12:44.169646,Peshawar,0.0
SOL-0013,2026-08-04 14:12:44.169646,Peshawar,11.49
SOL-0014,2026-08-04 13:12:44.169646,Karachi,2.45
SOL-0014,2026-08-03 19:12:44.169646,Karachi,0.0
SOL-0014,2026-08-03 13:12:44.169646,Karachi,1.86
SOL-0014,2026-08-06 09:12:44.169646,Karachi,2.01
SOL-0014,2026-08-09 19:12:44.169646,Karachi,0.0
SOL-0014,2026-08-10 09:12:44.169646,Karachi,1.7
SOL-0014,2026-08-06 02:12:44.169646,Karachi,0.0
SOL-0014,2026-08-02 07:12:44.169646,Karachi,0.66
SOL-0014,2026-08-03 08:12:44.169646,Karachi,1.22
SOL-0014,2026-08-09 03:12:44.169646,Karachi,0.0
SOL-0014,2026-08-09 06:12:44.169646,Karachi,0.0
SOL-0014,2026-08-02 21:12:44.169646,Karachi,0.0
SOL-0014,2026-08-02 14:12:44.169646,Karachi,1.91
SOL-0014,2026-08-05 20:12:44.169646,Karachi,0.0
SOL-0014,2026-08-06 17:12:44.169646,Karachi,0.53
SOL-0014,2026-08-07 01:12:44.169646,Karachi,0.0
SOL-0014,2026-08-08 18:12:44.169646,Karachi,0.0
SOL-0014,2026-08-03 14:12:44.169646,Karachi,2.04
SOL-0014,2026-08-07 19:12:44.169646,Karachi,0.0
SOL-0014,2026-08-04 14:12:44.169646,Karachi,2.02
SOL-0015,2026-08-04 13:12:44.169646,Peshawar,14.18
SOL-0015,2026-08-03 19:12:44.169646,Peshawar,0.0
SOL-0015,2026-08-03 13:12:44.169646,Peshawar,17.8
SOL-0015,2026-08-06 09:12:44.169646,Peshawar,8.07
SOL-0015,2026-08-09 19:12:44.169646,Peshawar,0.0
SOL-0015,2026-08-10 09:12:44.169646,Peshawar,10.14
SOL-0015,2026-08-06 02:12:44.169646,Peshawar,0.0
SOL-0015,2026-08-02 07:12:44.169646,Peshawar,3.0
SOL-0015,2026-08-03 08:12:44.169646,Peshawar,6.57
SOL-0015,2026-08-09 03:12:44.169646,Peshawar,0.0
SOL-0015,2026-08-09 06:12:44.169646,Peshawar,0.0
SOL-0015,2026-08-02 21:12:44.169646,Peshawar,0.0
SOL-0015,2026-08-02 14:12:44.169646,Peshawar,13.35
SOL-0015,2026-08-05 20:12:44.169646,Peshawar,0.0
SOL-0015,2026-08-06 17:12:44.169646,Peshawar,4.1
SOL-0015,2026-08-07 01:12:44.169646,Peshawar,0.0
SOL-0015,2026-08-08 18:12:44.169646,Peshawar,0.0
SOL-0015,2026-08-03 14:12:44.169646,Peshawar,12.75
SOL-0015,2026-08-07 19:12:44.169646,Peshawar,0.0
SOL-0015,2026-08-04 14:12:44.169646,Peshawar,11.61
SOL-0016,2026-08-04 13:12:44.169646,Faisalabad,6.46
SOL-0016,2026-08-03 19:12:44.169646,Faisalabad,0.0
SOL-0016,2026-08-03 13:12:44.169646,Faisalabad,8.87
SOL-0016,2026-08-06 09:12:44.169646,Faisalabad,5.58
SOL-0016,2026-08-09 19:12:44.169646,Faisalabad,0.0
SOL-0016,2026-08-10 09:12:44.169646,Faisalabad,5.44
SOL-0016,2026-08-06 02:12:44.169646,Faisalabad,0.0
SOL-0016,2026-08-02 07:12:44.169646,Faisalabad,2.4
SOL-0016,2026-08-03 08:12:44.169646,Faisalabad,3.86
SOL-0016,2026-08-09 03:12:44.169646,Faisalabad,0.0
SOL-0016,2026-08-09 06:12:44.169646,Faisalabad,0.0
SOL-0016,2026-08-02 21:12:44.169646,Faisalabad,0.0
SOL-0016,2026-08-02 14:12:44.169646,Faisalabad,8.81
SOL-0016,2026-08-05 20:12:44.169646,Faisalabad,0.0
SOL-0016,2026-08-06 17:12:44.169646,Faisalabad,1.82
SOL-0016,2026-08-07 01:12:44.169646,Faisalabad,0.0
SOL-0016,2026-08-08 18:12:44.169646,Faisalabad,0.0
SOL-0016,2026-08-03 14:12:44.169646,Faisalabad,7.42
SOL-0016,2026-08-07 19:12:44.169646,Faisalabad,0.0
SOL-0016,2026-08-04 14:12:44.169646,Faisalabad,6.16
SOL-0017,2026-08-04 13:12:44.169646,Islamabad,14.38
SOL-0017,2026-08-03 19:12:44.169646,Islamabad,0.0
SOL-0017,2026-08-03 13:12:44.169646,Islamabad,12.09
SOL-0017,2026-08-06 09:12:44.169646,Islamabad,9.18
SOL-0017,2026-08-09 19:12:44.169646,Islamabad,0.0
SOL-0017,2026-08-10 09:12:44.169646,Islamabad,10.02
SOL-0017,2026-08-06 02:12:44.169646,Islamabad,0.0
SOL-0017,2026-08-02 07:12:44.169646,Islamabad,2.76
SOL-0017,2026-08-03 08:12:44.169646,Islamabad,7.09
SOL-0017,2026-08-09 03:12:44.169646,Islamabad,0.0
SOL-0017,2026-08-09 06:12:44.169646,Islamabad,0.0
SOL-0017,2026-08-02 21:12:44.169646,Islamabad,0.0
SOL-0017,2026-08-02 14:12:44.169646,Islamabad,9.61
SOL-0017,2026-08-05 20:12:44.169646,Islamabad,0.0
SOL-0017,2026-08-06 17:12:44.169646,Islamabad,2.65
SOL-0017,2026-08-07 01:12:44.169646,Islamabad,0.0
SOL-0017,2026-08-08 18:12:44.169646,Islamabad,0.0
SOL-0017,2026-08-03 14:12:44.169646,Islamabad,9.6
SOL-0017,2026-08-07 19:12:44.169646,Islamabad,0.0
SOL-0017,2026-08-04 14:12:44.169646,Islamabad,8.72
SOL-0018,2026-08-04 13:12:44.169646,Faisalabad,5.46
SOL-0018,2026-08-03 19:12:44.169646,Faisalabad,0.0
SOL-0018,2026-08-03 13:12:44.169646,Faisalabad,6.53
SOL-0018,2026-08-06 09:12:44.169646,Faisalabad,3.19
SOL-0018,2026-08-09 19:12:44.169646,Faisalabad,0.0
SOL-0018,2026-08-10 09:12:44.169646,Faisalabad,4.28
SOL-0018,2026-08-06 02:12:44.169646,Faisalabad,0.0
SOL-0018,2026-08-02 07:12:44.169646,Faisalabad,1.61
SOL-0018,2026-08-03 08:12:44.169646,Faisalabad,2.16
SOL-0018,2026-08-09 03:12:44.169646,Faisalabad,0.0
SOL-0018,2026-08-09 06:12:44.169646,Faisalabad,0.0
SOL-0018,2026-08-02 21:12:44.169646,Faisalabad,0.0
SOL-0018,2026-08-02 14:12:44.169646,Faisalabad,5.96
SOL-0018,2026-08-05 20:12:44.169646,Faisalabad,0.0
SOL-0018,2026-08-06 17:12:44.169646,Faisalabad,1.15
SOL-0018,2026-08-07 01:12:44.169646,Faisalabad,0.0
SOL-0018,2026-08-08 18:12:44.169646,Faisalabad,0.0
SOL-0018,2026-08-03 14:12:44.169646,Faisalabad,5.46
SOL-0018,2026-08-07 19:12:44.169646,Faisalabad,0.0
SOL-0018,2026-08-04 14:12:44.169646,Faisalabad,4.01
SOL-0019,2026-08-04 13:12:44.169646,Peshawar,14.56
SOL-0019,2026-08-03 19:12:44.169646,Peshawar,0.0
SOL-0019,2026-08-03 13:12:44.169646,Peshawar,16.99
SOL-0019,2026-08-06 09:12:44.169646,Peshawar,7.65
SOL-0019,2026-08-09 19:12:44.169646,Peshawar,0.0
SOL-0019,2026-08-10 09:12:44.169646,Peshawar,11.46
SOL-0019,2026-08-06 02:12:44.169646,Peshawar,0.0
SOL-0019,2026-08-02 07:12:44.169646,Peshawar,3.23
SOL-0019,2026-08-03 08:12:44.169646,Peshawar,6.54
SOL-0019,2026-08-09 03:12:44.169646,Peshawar,0.0
SOL-0019,2026-08-09 06:12:44.169646,Peshawar,0.0
SOL-0019,2026-08-02 21:12:44.169646,Peshawar,0.0
SOL-0019,2026-08-02 14:12:44.169646,Peshawar,14.79
SOL-0019,2026-08-05 20:12:44.169646,Peshawar,0.0
SOL-0019,2026-08-06 17:12:44.169646,Peshawar,3.97
SOL-0019,2026-08-07 01:12:44.169646,Peshawar,0.0
SOL-0019,2026-08-08 18:12:44.169646,Peshawar,0.0
SOL-0019,2026-08-03 14:12:44.169646,Peshawar,13.55
SOL-0019,2026-08-07 19:12:44.169646,Peshawar,0.0
SOL-0019,2026-08-04 14:12:44.169646,Peshawar,13.75
SOL-0020,2026-08-04 13:12:44.169646,Peshawar,6.82
SOL-0020,2026-08-03 19:12:44.169646,Peshawar,0.0
SOL-0020,2026-08-03 13:12:44.169646,Peshawar,7.81
SOL-0020,2026-08-06 09:12:44.169646,Peshawar,3.65
SOL-0020,2026-08-09 19:12:44.169646,Peshawar,0.0
SOL-0020,2026-08-10 09:12:44.169646,Peshawar,5.11
SOL-0020,2026-08-06 02:12:44.169646,Peshawar,0.0
SOL-0020,2026-08-02 07:12:44.169646,Peshawar,1.3
SOL-0020,2026-08-03 08:12:44.169646,Peshawar,3.16
SOL-0020,2026-08-09 03:12:44.169646,Peshawar,0.0
SOL-0020,2026-08-09 06:12:44.169646,Peshawar,0.0
SOL-0020,2026-08-02 21:12:44.169646,Peshawar,0.0
SOL-0020,2026-08-02 14:12:44.169646,Peshawar,5.88
SOL-0020,2026-08-05 20:12:44.169646,Peshawar,0.0
SOL-0020,2026-08-06 17:12:44.169646,Peshawar,2.01
SOL-0020,2026-08-07 01:12:44.169646,Peshawar,0.0
SOL-0020,2026-08-08 18:12:44.169646,Peshawar,0.0
SOL-0020,2026-08-03 14:12:44.169646,Peshawar,6.82
SOL-0020,2026-08-07 19:12:44.169646,Peshawar,0.0
SOL-0020,2026-08-04 14:12:44.169646,Peshawar,6.12
SOL-0021,2026-08-04 13:12:44.169646,Rawalpindi,1.09
SOL-0021,2026-08-03 19:12:44.169646,Rawalpindi,0.0
SOL-0021,2026-08-03 13:12:44.169646,Rawalpindi,1.06
SOL-0021,2026-08-06 09:12:44.169646,Rawalpindi,0.68
